time,exchange,best_bid,best_ask,mid,asks_json,bids_json
2026-09-12T20:49:12.051856+00:00,wallex,17903858073.0,17904252754.0,17904055413.5,"[[17904252754.0, 0.00145548], [17936922341.0, 0.004493], [17936922361.0, 0.05413348], [17939955727.0, 0.00078925], [17945492948.0, 0.001172], [17955800000.0, 0.01670343], [17956000012.0, 0.00016707], [17981373000.0, 0.00218831], [17981374968.0, 0.00037232], [17984881591.0, 0.001891], [17991270203.0, 0.01103584], [17999434463.0, 0.00118831], [17999999989.0, 0.0028883], [18000000000.0, 0.07798289], [18000814472.0, 0.00017561], [18011902391.0, 0.00104205], [18033655083.0, 0.04329186], [18053551877.0, 2.24e-05], [18057874934.0, 0.001], [18080000000.0, 0.0005]]","[[17903858073.0, 0.00014108], [17903500002.0, 0.00016756], [17900000002.0, 0.00258162], [17900000000.0, 0.00506288], [17896436727.0, 0.001268], [17889391825.0, 0.00039803], [17889281546.0, 0.000599], [17880001000.0, 0.00021827], [17880000000.0, 0.00346101], [17872000000.0, 0.0009], [17865635001.0, 0.00139989], [17860000000.0, 0.00017855], [17850966102.0, 0.00034138], [17850000000.0, 0.00113402], [17847875457.0, 2.73e-05], [17840000000.0, 0.00028534], [17839999997.0, 5.659e-05], [17833309278.0, 1.401e-05], [17826956289.0, 1.19e-05], [17826619555.0, 2.804e-05]]"
2026-09-12T20:49:12.880799+00:00,nobitex,17850000001.0,17850000003.0,17850000002.0,"[[17850000003.0, 0.005602], [17869000100.0, 0.00519], [17870000000.0, 0.000689], [17870659799.0, 0.001066], [17872600000.0, 0.000658], [17872674070.0, 0.007267], [17872900000.0, 0.006555], [17879999999.0, 0.00044], [17880000000.0, 0.000458], [17883369911.0, 0.000445], [17890680217.0, 0.00088], [17890680218.0, 0.000558], [17890680222.0, 4e-06], [17890680313.0, 0.003674], [17891009000.0, 0.007963], [17891670285.0, 0.000145], [17895000000.0, 1e-05], [17900000000.0, 0.003004], [17907207999.0, 0.000541], [17907208000.0, 0.007166]]","[[17850000001.0, 0.0002], [17850000000.0, 0.00056], [17841000022.0, 0.00013], [17833561610.0, 0.000109], [17820001002.0, 0.00088], [17820001001.0, 0.001647], [17820000000.0, 0.000203], [17819000000.0, 0.001364], [17818213324.0, 0.000931], [17802001000.0, 0.000896], [17802000000.0, 0.000123], [17800000001.0, 0.000491], [17800000000.0, 0.079372], [17790000009.0, 6e-06], [17788553655.0, 3e-06], [17786524179.0, 1.1e-05], [17786523179.0, 0.000116], [17782910031.0, 0.038886], [17780000000.0, 1.3e-05], [17779000000.0, 5.6e-05]]"
2026-09-12T20:49:14.244633+00:00,bitpin,17922919881.0,17935255338.0,17929087609.5,"[[17935255338.0, 0.00969832], [17935255340.0, 0.00058], [17936928127.0, 0.00127076], [17939862858.0, 0.00220639], [17941655767.0, 0.00154447], [17943448676.0, 0.00108113], [17950002379.0, 0.00059414], [17960000000.0, 0.02136271], [17962367832.0, 0.001006], [17984491437.0, 0.00108068], [17985489880.0, 0.00071326], [17992216200.0, 7.056e-05], [17997152562.0, 0.00074943], [17998385211.0, 3.22e-05], [18004252665.0, 0.0002784], [18032012263.0, 0.04043827], [18038231090.0, 0.03472749], [18047352528.0, 0.03013501], [18054823216.0, 0.03066171], [18065104878.0, 0.04527519]]","[[17922919881.0, 6.184e-05], [17920729945.0, 0.0007717], [17918937036.0, 0.00054019], [17917144127.0, 0.00037813], [17905554021.0, 0.00985331], [17900000000.0, 0.00027932], [17898919881.0, 0.01598767], [17859409262.0, 0.0004391], [17855555556.0, 0.00140012], [17855555555.0, 0.00864914], [17850698530.0, 0.00171069], [17850225971.0, 0.00103218], [17849559551.0, 8.97e-06], [17848348438.0, 0.03935605], [17847728401.0, 0.00089437], [17840000000.0, 0.00028026], [17839559551.0, 5.96e-06], [17833589734.0, 5.6e-06], [17833000000.0, 0.00280379], [17830435497.0, 0.04257383]]"
2026-09-12T20:49:19.333800+00:00,wallex,17903858069.0,17904252754.0,17904055411.5,"[[17904252754.0, 0.00145548], [17936922331.0, 0.004493], [17936922361.0, 0.05413348], [17939955727.0, 0.00078925], [17945492948.0, 0.001172], [17955800000.0, 0.01670343], [17956000012.0, 0.00016707], [17981373000.0, 0.00218831], [17981374968.0, 0.00037232], [17984881591.0, 0.001891], [17991270203.0, 0.01103584], [17999434463.0, 0.00118831], [17999999989.0, 0.0028883], [18000000000.0, 0.07798289], [18000814472.0, 0.00017561], [18011902391.0, 0.00104205], [18033655083.0, 0.04329186], [18053551877.0, 2.24e-05], [18057874934.0, 0.001], [18080000000.0, 0.0005]]","[[17903858069.0, 0.00014108], [17903858068.0, 0.01296963], [17903500002.0, 0.00016756], [17900000002.0, 0.00258162], [17900000000.0, 0.00506288], [17896436727.0, 0.001268], [17889391825.0, 0.00039803], [17889390825.0, 0.000599], [17880001000.0, 0.00021827], [17880000000.0, 0.00346101], [17872000000.0, 0.0009], [17865635001.0, 0.00139989], [17860000000.0, 0.00017855], [17850966102.0, 0.00034138], [17850000000.0, 0.00113402], [17847875457.0, 2.73e-05], [17840000000.0, 0.00028534], [17839999997.0, 5.659e-05], [17833309278.0, 1.401e-05], [17826956289.0, 1.19e-05]]"
2026-09-12T20:49:20.293096+00:00,nobitex,17850000001.0,17850000003.0,17850000002.0,"[[17850000003.0, 0.005602], [17869000100.0, 0.00519], [17870000000.0, 0.000689], [17870659799.0, 0.001066], [17872600000.0, 0.000658], [17872674070.0, 0.007267], [17872900000.0, 0.006555], [17879999999.0, 0.00044], [17880000000.0, 0.000458], [17883369911.0, 0.000445], [17890680217.0, 0.00088], [17890680218.0, 0.000558], [17890680222.0, 4e-06], [17890680313.0, 0.003674], [17891009000.0, 0.007963], [17891670285.0, 0.000145], [17895000000.0, 1e-05], [17900000000.0, 0.003004], [17907208000.0, 0.007166], [17912091148.0, 0.0015]]","[[17850000001.0, 0.0002], [17850000000.0, 0.00056], [17841000022.0, 0.00013], [17833561610.0, 0.000109], [17820001002.0, 0.00088], [17820001001.0, 0.001647], [17820000000.0, 0.000203], [17819000000.0, 0.001364], [17818213324.0, 0.000931], [17802001000.0, 0.000896], [17802000000.0, 0.000123], [17800000001.0, 0.000491], [17800000000.0, 0.079372], [17790000009.0, 6e-06], [17788553655.0, 3e-06], [17786524179.0, 1.1e-05], [17786523179.0, 0.000116], [17782910031.0, 0.038886], [17780000000.0, 1.3e-05], [17779000000.0, 5.6e-05]]"
2026-09-12T20:49:21.464956+00:00,bitpin,17922919881.0,17935255338.0,17929087609.5,"[[17935255338.0, 0.00969832], [17936928127.0, 0.00127076], [17950002379.0, 0.00059414], [17960000000.0, 0.02136271], [17962367832.0, 0.001006], [17984491437.0, 0.00108068], [17985489880.0, 0.00071326], [17992216200.0, 7.056e-05], [17997152562.0, 0.00074943], [17998385211.0, 3.22e-05], [18004252665.0, 0.0002784], [18032012263.0, 0.04043827], [18038231090.0, 0.03472749], [18047352528.0, 0.03013501], [18054823216.0, 0.03066171], [18065104878.0, 0.04527519], [18065593709.0, 0.03130974], [18067401858.0, 0.04370635], [18067620319.0, 0.04093724], [18067949341.0, 0.04722721]]","[[17922919881.0, 6.184e-05], [17920756328.0, 0.0007717], [17918963419.0, 0.00054019], [17917170510.0, 0.00037813], [17905554021.0, 0.00985331], [17900000000.0, 0.00027932], [17898919881.0, 0.01598767], [17859409262.0, 0.0004391], [17855555556.0, 0.00140012], [17855555555.0, 0.00864914], [17850698530.0, 0.00171069], [17850225971.0, 0.00103218], [17849559551.0, 8.97e-06], [17848348438.0, 0.03935605], [17847728401.0, 0.00089437], [17840000000.0, 0.00028026], [17839559551.0, 5.96e-06], [17833589734.0, 5.6e-06], [17833000000.0, 0.00280379], [17830435497.0, 0.04257383]]"
2026-09-12T20:49:24.263857+00:00,wallex,17903858069.0,17904252754.0,17904055411.5,"[[17904252754.0, 0.00145548], [17936922321.0, 0.004493], [17936922361.0, 0.05413348], [17939456451.0, 0.0008029], [17945492948.0, 0.001172], [17955800000.0, 0.01670343], [17956000012.0, 0.00016707], [17981373000.0, 0.00218831], [17981374968.0, 0.00037232], [17984881591.0, 0.001891], [17991270203.0, 0.01103584], [17999434463.0, 0.00118831], [17999999989.0, 0.0028883], [18000000000.0, 0.07798289], [18000814472.0, 0.00017561], [18011902391.0, 0.00104205], [18033655083.0, 0.04329186], [18053551877.0, 2.24e-05], [18057874934.0, 0.001], [18080000000.0, 0.0005]]","[[17903858069.0, 0.00014248], [17903858068.0, 0.01296963], [17903500002.0, 0.00016756], [17900000002.0, 0.00258162], [17900000000.0, 0.00506288], [17896436727.0, 0.001268], [17889391825.0, 0.00039803], [17880001000.0, 0.00021827], [17880000000.0, 0.00346101], [17872000000.0, 0.0009], [17865635001.0, 0.00139989], [17860000000.0, 0.00017855], [17850966102.0, 0.00034138], [17850000000.0, 0.00113402], [17847875457.0, 2.73e-05], [17840000000.0, 0.00028534], [17839999997.0, 5.659e-05], [17833309278.0, 1.401e-05], [17826956289.0, 1.19e-05], [17826619555.0, 2.804e-05]]"
2026-09-12T20:49:25.124783+00:00,nobitex,17850000001.0,17850000003.0,17850000002.0,"[[17850000003.0, 0.002742], [17869000100.0, 0.00519], [17870000000.0, 0.000689], [17870659799.0, 0.001066], [17872600000.0, 0.000658], [17872674070.0, 0.007267], [17872900000.0, 0.006555], [17879999999.0, 0.00044], [17880000000.0, 0.000458], [17883369911.0, 0.000445], [17890680217.0, 0.00088], [17890680218.0, 0.000558], [17890680222.0, 4e-06], [17890680313.0, 0.003674], [17891009000.0, 0.007963], [17891670285.0, 0.000145], [17894999999.0, 0.000541], [17895000000.0, 1e-05], [17900000000.0, 0.003004], [17907208000.0, 0.007166]]","[[17850000001.0, 0.0002], [17850000000.0, 0.00056], [17841000022.0, 0.00013], [17829590937.0, 0.000197], [17820001002.0, 0.00088], [17820001001.0, 0.001647], [17820000000.0, 0.000203], [17819000000.0, 0.001364], [17818213324.0, 0.000931], [17802001000.0, 0.000896], [17802000000.0, 0.000123], [17800000001.0, 0.000491], [17800000000.0, 0.079372], [17790000009.0, 6e-06], [17788553655.0, 3e-06], [17786524179.0, 1.1e-05], [17786523179.0, 0.000116], [17782910031.0, 0.038886], [17780000000.0, 1.3e-05], [17779000000.0, 5.6e-05]]"
2026-09-12T20:49:26.416142+00:00,bitpin,17922919881.0,17935255338.0,17929087609.5,"[[17935255338.0, 0.00969832], [17936668218.0, 0.00059608], [17936928127.0, 0.00127076], [17938461126.0, 0.00041725], [17940254035.0, 0.00029208], [17950002379.0, 0.00059414], [17960000000.0, 0.02136271], [17962367832.0, 0.001006], [17984491437.0, 0.00108068], [17985489880.0, 0.00071326], [17992216200.0, 7.056e-05], [17997152562.0, 0.00074943], [17998385211.0, 3.22e-05], [18004252665.0, 0.0002784], [18032012263.0, 0.04043827], [18038231090.0, 0.03472749], [18047352528.0, 0.03013501], [18054823216.0, 0.03066171], [18065104878.0, 0.04527519], [18065593709.0, 0.03130974]]","[[17922919881.0, 6.184e-05], [17918473215.0, 0.0007717], [17916680306.0, 0.00054019], [17914887398.0, 0.00037813], [17905554021.0, 0.00985331], [17900000000.0, 0.00027932], [17898919881.0, 0.01598767], [17859409262.0, 0.0004391], [17855555556.0, 0.00140012], [17855555555.0, 0.00864914], [17850698530.0, 0.00171069], [17850225971.0, 0.00103218], [17849559551.0, 8.97e-06], [17848348438.0, 0.03935605], [17847728401.0, 0.00089437], [17840000000.0, 0.00028026], [17839559551.0, 5.96e-06], [17833589734.0, 5.6e-06], [17833000000.0, 0.00280379], [17830435497.0, 0.04257383]]"
2026-09-12T20:49:29.093335+00:00,wallex,17903858069.0,17904252754.0,17904055411.5,"[[17904252754.0, 0.00145548], [17936922321.0, 0.004493], [17936922361.0, 0.05413348], [17939456451.0, 0.0008029], [17945492948.0, 0.001172], [17955800000.0, 0.01670343], [17956000012.0, 0.00016707], [17956638608.0, 0.000399], [17981373000.0, 0.00218831], [17981374968.0, 0.00037232], [17984881591.0, 0.001891], [17991270203.0, 0.01103584], [17999434463.0, 0.00118831], [17999999989.0, 0.0028883], [18000000000.0, 0.07798289], [18000814472.0, 0.00017561], [18011902391.0, 0.00104205], [18033655083.0, 0.04329186], [18053551877.0, 2.24e-05], [18057874934.0, 0.001]]","[[17903858069.0, 0.00014248], [17903858068.0, 0.01296963], [17903500002.0, 0.00016756], [17900000002.0, 0.00258162], [17900000000.0, 0.00506288], [17896436727.0, 0.001268], [17889391825.0, 0.00039803], [17888516594.0, 0.000599], [17880001000.0, 0.00021827], [17880000000.0, 0.00346101], [17872000000.0, 0.0009], [17865635001.0, 0.00139989], [17860000000.0, 0.00017855], [17850966102.0, 0.00034138], [17850000000.0, 0.00113402], [17847875457.0, 2.73e-05], [17840000000.0, 0.00028534], [17839999997.0, 5.659e-05], [17833309278.0, 1.401e-05], [17826956289.0, 1.19e-05]]"
2026-09-12T20:49:30.093254+00:00,nobitex,17850000001.0,17850000003.0,17850000002.0,"[[17850000003.0, 0.002742], [17869000100.0, 0.00519], [17870000000.0, 0.000689], [17870659799.0, 0.001066], [17872600000.0, 0.000658], [17872674070.0, 0.007267], [17872900000.0, 0.006555], [17879999999.0, 0.00044], [17880000000.0, 0.000458], [17883369911.0, 0.000445], [17890680217.0, 0.00088], [17890680218.0, 0.000558], [17890680222.0, 4e-06], [17890680313.0, 0.003674], [17891009000.0, 0.007963], [17891670285.0, 0.000145], [17894999999.0, 0.000541], [17895000000.0, 1e-05], [17900000000.0, 0.003004], [17907208000.0, 0.007166]]","[[17850000001.0, 0.0002], [17850000000.0, 0.00056], [17841000022.0, 0.00013], [17829590937.0, 0.000197], [17820001002.0, 0.00088], [17820001001.0, 0.001647], [17820000000.0, 0.000203], [17819000000.0, 0.001364], [17818213324.0, 0.000931], [17802001000.0, 0.000896], [17802000000.0, 0.000123], [17800000001.0, 0.000491], [17800000000.0, 0.079372], [17790000009.0, 6e-06], [17788553655.0, 3e-06], [17786524179.0, 1.1e-05], [17786523179.0, 0.000116], [17782910031.0, 0.038886], [17780000000.0, 1.3e-05], [17779000000.0, 5.6e-05]]"
2026-09-12T20:49:31.266380+00:00,bitpin,17922919881.0,17935255338.0,17929087609.5,"[[17935255338.0, 0.00969832], [17936757647.0, 0.00220639], [17936928127.0, 0.00127076], [17938550556.0, 0.00154447], [17940343465.0, 0.00108113], [17950002379.0, 0.00059414], [17960000000.0, 0.02136271], [17962367832.0, 0.001006], [17984491437.0, 0.00108068], [17985489880.0, 0.00071326], [17992216200.0, 7.056e-05], [17997152562.0, 0.00074943], [17998385211.0, 3.22e-05], [18004252665.0, 0.0002784], [18032012263.0, 0.04043827], [18038231090.0, 0.03472749], [18047352528.0, 0.03013501], [18054823216.0, 0.03066171], [18065104878.0, 0.04527519], [18065593709.0, 0.03130974]]","[[17922919881.0, 6.184e-05], [17918473215.0, 0.0007717], [17916680306.0, 0.00054019], [17914887398.0, 0.00037813], [17905554021.0, 0.00904884], [17900000000.0, 0.00027932], [17898919881.0, 0.01598767], [17859409262.0, 0.0004391], [17855555556.0, 0.00140012], [17855555555.0, 0.00864914], [17850698530.0, 0.00171069], [17850225971.0, 0.00103218], [17849559551.0, 8.97e-06], [17848348438.0, 0.03935605], [17847728401.0, 0.00089437], [17840000000.0, 0.00028026], [17839559551.0, 5.96e-06], [17833589734.0, 5.6e-06], [17833000000.0, 0.00280379], [17830435497.0, 0.04257383]]"
2026-09-12T20:49:36.936828+00:00,wallex,17903858069.0,17904252754.0,17904055411.5,"[[17904252754.0, 0.00090348], [17936922310.0, 0.004493], [17936922361.0, 0.05413348], [17939456451.0, 0.0008029], [17945492948.0, 0.001172], [17955800000.0, 0.01670343], [17955982949.0, 0.000399], [17956000012.0, 0.00016707], [17981373000.0, 0.00218831], [17981374968.0, 0.00037232], [17984881591.0, 0.001891], [17991270203.0, 0.01103584], [17999434463.0, 0.00118831], [17999999989.0, 0.0028883], [18000000000.0, 0.07798289], [18000814472.0, 0.00017561], [18011902391.0, 0.00104205], [18033655083.0, 0.04329186], [18053551877.0, 2.24e-05], [18057874934.0, 0.001]]","[[17903858069.0, 0.00014248], [17903858068.0, 0.01296963], [17903500002.0, 0.00016756], [17900000002.0, 0.00258162], [17900000000.0, 0.00506288], [17896436727.0, 0.001268], [17889391825.0, 0.00039803], [17888516594.0, 0.000599], [17880001000.0, 0.00021827], [17880000000.0, 0.00346101], [17872000000.0, 0.0009], [17865635001.0, 0.00139989], [17860000000.0, 0.00017855], [17850966102.0, 0.00034138], [17850000000.0, 0.00113402], [17847875457.0, 2.73e-05], [17840000000.0, 0.00028534], [17839999997.0, 5.659e-05], [17833309278.0, 1.401e-05], [17826956289.0, 1.19e-05]]"
2026-09-12T20:49:38.172246+00:00,nobitex,17850000001.0,17850000003.0,17850000002.0,"[[17850000003.0, 0.002011], [17869000100.0, 0.00519], [17870000000.0, 0.000689], [17870659799.0, 0.001066], [17872600000.0, 0.000658], [17872674070.0, 0.007267], [17872900000.0, 0.006555], [17879999999.0, 0.00044], [17880000000.0, 0.000458], [17883369911.0, 0.000445], [17890680217.0, 0.00088], [17890680218.0, 0.000558], [17890680222.0, 4e-06], [17890680313.0, 0.003674], [17891009000.0, 0.007963], [17891670285.0, 0.000145], [17894999999.0, 0.000541], [17895000000.0, 1e-05], [17900000000.0, 0.003004], [17907208000.0, 0.007166]]","[[17850000001.0, 0.0002], [17850000000.0, 0.00056], [17841000022.0, 0.00013], [17829590937.0, 0.000197], [17820001002.0, 0.00088], [17820001001.0, 0.001647], [17820000000.0, 0.000203], [17819000000.0, 0.001364], [17818213324.0, 0.000931], [17802001000.0, 0.000896], [17802000000.0, 0.000123], [17800000001.0, 0.000491], [17800000000.0, 0.079372], [17790000009.0, 6e-06], [17788553655.0, 3e-06], [17786524179.0, 1.1e-05], [17786523179.0, 0.000116], [17782910031.0, 0.038886], [17780000000.0, 1.3e-05], [17779000000.0, 5.6e-05]]"
